Date,Open,High,Low,Close,Adj Close,Volume
07/08/2015,2009.39,2012.9,2001.13,2010.23,2010.23,334600
10/08/2015,2008.44,2008.55,1993.96,2003.17,2003.17,308300
11/08/2015,2020.15,2021.81,1986.46,1986.65,1986.65,366400
12/08/2015,1980.04,1989.1,1948.91,1975.47,1975.47,524300
13/08/2015,1975.47,1990.7,1966.02,1983.46,1983.46,376600
17/08/2015,1991.05,1991.05,1968.44,1968.52,1968.52,561600
18/08/2015,1977.61,1979.33,1954.35,1956.26,1956.26,472800
19/08/2015,1954.56,1959.51,1915.91,1939.38,1939.38,506800
20/08/2015,1929.43,1933.79,1912.55,1914.55,1914.55,397500
21/08/2015,1862.79,1886.49,1856.91,1876.07,1876.07,512300
24/08/2015,1860.03,1872.86,1800.75,1829.81,1829.81,415200
25/08/2015,1840.94,1864.3,1806.79,1846.63,1846.63,451600
26/08/2015,1843.7,1895.45,1835.58,1894.09,1894.09,453400
27/08/2015,1912.42,1920.39,1898.98,1908,1908,482700
28/08/2015,1932.39,1938.61,1927.39,1937.67,1937.67,446800
31/08/2015,1934.12,1941.49,1925.52,1941.49,1941.49,350900
01/09/2015,1934.44,1939.67,1914.22,1914.23,1914.23,324500
02/09/2015,1886.14,1920.62,1883.5,1915.22,1915.22,342000
03/09/2015,1929.78,1931.19,1911.17,1915.53,1915.53,297300
04/09/2015,1921.81,1923.06,1879.94,1886.04,1886.04,361100
07/09/2015,1883.36,1895.99,1870.59,1883.22,1883.22,288200
08/09/2015,1889.14,1894.56,1868.48,1878.68,1878.68,391900
09/09/2015,1903.28,1934.2,1902.93,1934.2,1934.2,516200
10/09/2015,1918.42,1962.11,1915.44,1962.11,1962.11,460300
11/09/2015,1942.88,1951.26,1939.73,1941.37,1941.37,503000
14/09/2015,1947.65,1948.02,1921.45,1931.46,1931.46,362900
15/09/2015,1930.44,1938.9,1927.62,1937.56,1937.56,390800
16/09/2015,1949.49,1978.68,1949.15,1975.45,1975.45,584800
17/09/2015,1989.07,1989.07,1972.93,1976.49,1976.49,510200
18/09/2015,1978.39,1996.47,1964.12,1995.95,1995.95,523800
21/09/2015,1973.24,1980.8,1960.11,1964.68,1964.68,376400
22/09/2015,1973.54,1983.99,1966.05,1982.06,1982.06,696400
23/09/2015,1960.33,1968.16,1944.51,1944.64,1944.64,857000
24/09/2015,1956.94,1958.73,1944.31,1947.1,1947.1,921300
25/09/2015,1948.3,1951.94,1932.49,1942.85,1942.85,796600
30/09/2015,1915.46,1962.84,1915.04,1962.81,1962.81,547000
01/10/2015,1963.55,1986.01,1958.63,1979.32,1979.32,679000
02/10/2015,1979.41,1985.57,1969.68,1969.68,1969.68,1031000
05/10/2015,1981.6,1994.65,1975.55,1978.25,1978.25,545600
06/10/2015,1996.29,1998.02,1985.17,1990.65,1990.65,661600
07/10/2015,1995.87,2006.24,1994.55,2005.84,2005.84,761700
08/10/2015,2016.36,2020.19,1998.66,2019.53,2019.53,701000
12/10/2015,2022.33,2030.92,2015.43,2021.63,2021.63,635100
13/10/2015,2021.2,2024.5,2010.16,2019.05,2019.05,605000
14/10/2015,2014.47,2016.14,2002.63,2009.55,2009.55,644800
15/10/2015,2008.29,2035.8,2007.46,2033.27,2033.27,498900
16/10/2015,2037.98,2038.06,2025.19,2030.26,2030.26,550800
19/10/2015,2032.36,2036.3,2022.25,2030.27,2030.27,726800
20/10/2015,2031.5,2040.24,2026.67,2039.36,2039.36,958100
21/10/2015,2039.25,2053.95,2035.59,2042.98,2042.98,668900
22/10/2015,2040.43,2042.57,2019.53,2023,2023,695800
23/10/2015,2043.67,2054.82,2036.92,2040.4,2040.4,649000
26/10/2015,2049.41,2049.6,2039.97,2048.08,2048.08,459900
27/10/2015,2043.52,2045.81,2036.22,2044.65,2044.65,449200
28/10/2015,2045.67,2045.67,2032.39,2042.51,2042.51,402200
29/10/2015,2050.97,2064.72,2032.56,2034.16,2034.16,481300
30/10/2015,2034.78,2038.56,2027.8,2029.47,2029.47,380700
02/11/2015,2033.15,2036.05,2028.2,2035.24,2035.24,366400
03/11/2015,2042.6,2053.24,2040.75,2048.4,2048.4,591700
04/11/2015,2053.51,2056.12,2042.38,2052.77,2052.77,545100
05/11/2015,2049.3,2050.44,2039.93,2049.41,2049.41,349100
06/11/2015,2048.17,2055.14,2038.46,2041.07,2041.07,465000
09/11/2015,2038.59,2038.59,2022.52,2025.7,2025.7,435400
10/11/2015,2015.45,2015.45,1988.54,1996.59,1996.59,417500
11/11/2015,1993.81,2001.73,1983.14,1997.27,1997.27,286600
12/11/2015,1997.32,1998.66,1991.28,1993.36,1993.36,389400
13/11/2015,1975.97,1981.27,1969.71,1973.29,1973.29,342300
16/11/2015,1945.68,1956.09,1942.85,1943.02,1943.02,433400
17/11/2015,1967.36,1974.08,1959.22,1963.58,1963.58,417600
18/11/2015,1967.25,1973.16,1961.43,1962.88,1962.88,541900
19/11/2015,1976.94,1988.92,1972.85,1988.91,1988.91,422500
20/11/2015,1988.96,1993.97,1985.93,1989.86,1989.86,413700
23/11/2015,1995.92,2008.34,1992.86,2003.7,2003.7,383200
24/11/2015,2004.29,2019.95,2003.06,2016.29,2016.29,417000
25/11/2015,2018.24,2018.93,2007.91,2009.42,2009.42,391600
26/11/2015,2014.88,2033.18,2014.88,2030.68,2030.68,454500
27/11/2015,2038.71,2038.72,2026.4,2028.99,2028.99,482000
30/11/2015,2022.38,2022.38,1987.12,1991.97,1991.97,452900
01/12/2015,2001.51,2026.33,2001.51,2023.93,2023.93,573300
02/12/2015,2026.08,2026.19,2009.29,2009.29,2009.29,631300
03/12/2015,2000.2,2000.2,1981.59,1994.07,1994.07,365900
04/12/2015,1972.16,1983.02,1970.48,1974.4,1974.4,379500
07/12/2015,1987.62,1988.04,1963.66,1963.67,1963.67,382100
08/12/2015,1964.22,1971.07,1948.43,1949.04,1949.04,406200
09/12/2015,1951.39,1956.7,1944.78,1948.24,1948.24,378100
10/12/2015,1947.21,1956.84,1940.4,1952.07,1952.07,377800
11/12/2015,1952.82,1961,1943.67,1948.62,1948.62,380700
14/12/2015,1926.36,1930.4,1919.22,1927.82,1927.82,439700
15/12/2015,1935.82,1938.04,1925.75,1932.97,1932.97,434700
16/12/2015,1950.15,1975.63,1950.05,1969.4,1969.4,475100
17/12/2015,1984.06,1987.83,1967.64,1977.96,1977.96,379600
18/12/2015,1960.32,1981.42,1958.12,1975.32,1975.32,677700
21/12/2015,1974.26,1986.66,1968.14,1981.19,1981.19,539600
22/12/2015,1984.37,1992.72,1971.32,1992.56,1992.56,577200
23/12/2015,1994.2,2007.42,1989.3,1999.22,1999.22,502400
24/12/2015,2009.34,2009.99,1990.65,1990.65,1990.65,504600
28/12/2015,1990.59,1991.19,1964.06,1964.06,1964.06,396600
29/12/2015,1956.49,1968.57,1946.21,1966.31,1966.31,401400
30/12/2015,1973.03,1974.67,1958.78,1961.31,1961.31,304500
04/01/2016,1954.47,1954.52,1918.76,1918.76,1918.76,359000
05/01/2016,1911.93,1937.57,1911.93,1930.53,1930.53,446500
06/01/2016,1934.25,1934.25,1911.61,1925.43,1925.43,594600
07/01/2016,1915.71,1926.41,1901.24,1904.33,1904.33,393000
08/01/2016,1889.42,1918.25,1883.82,1917.62,1917.62,430200
11/01/2016,1897.18,1907.43,1892.69,1894.84,1894.84,328800
12/01/2016,1907.61,1910.59,1888.94,1890.86,1890.86,295100
13/01/2016,1904.33,1921,1902.49,1916.28,1916.28,265200
14/01/2016,1893.18,1900.48,1882.02,1900.01,1900.01,311000
15/01/2016,1915.83,1918.3,1873.35,1878.87,1878.87,312400
18/01/2016,1856.03,1882.21,1854.55,1878.45,1878.45,276900
19/01/2016,1879.8,1889.9,1866.76,1889.64,1889.64,335300
20/01/2016,1885.36,1885.36,1830.06,1845.45,1845.45,407300
21/01/2016,1848.1,1860.02,1838.04,1840.53,1840.53,433700
22/01/2016,1860.3,1879.43,1859.54,1879.43,1879.43,408500
25/01/2016,1890.15,1901.22,1882.74,1893.43,1893.43,315300
26/01/2016,1881.87,1884.13,1862.98,1871.69,1871.69,298800
27/01/2016,1888.07,1902.03,1883.39,1897.87,1897.87,348900
28/01/2016,1885.38,1907.56,1877.78,1906.94,1906.94,354300
29/01/2016,1905.01,1912.07,1888.48,1912.06,1912.06,386600
01/02/2016,1919.62,1926.11,1912.85,1924.82,1924.82,440300
02/02/2016,1914.96,1920.02,1906.06,1906.6,1906.6,412300
03/02/2016,1893.83,1894.72,1882.75,1890.67,1890.67,408600
04/02/2016,1900.48,1917.09,1897.18,1916.26,1916.26,365800
05/02/2016,1914.55,1921.76,1910.31,1917.79,1917.79,305800
11/02/2016,1872.68,1877.77,1858.9,1861.54,1861.54,386400
12/02/2016,1850.67,1857.12,1817.97,1835.28,1835.28,470500
15/02/2016,1857.33,1864.62,1847.6,1862.2,1862.2,284600
16/02/2016,1870.1,1892.15,1868.11,1888.3,1888.3,388300
17/02/2016,1889.41,1897.37,1881.03,1883.94,1883.94,344600
18/02/2016,1909.4,1910.12,1898.49,1908.84,1908.84,332600
19/02/2016,1904.5,1916.24,1902.24,1916.24,1916.24,312200
22/02/2016,1911.56,1921.14,1905.85,1916.36,1916.36,267900
23/02/2016,1928.85,1929.53,1909.79,1914.22,1914.22,326800
24/02/2016,1908.71,1918.63,1906.19,1912.53,1912.53,281600
25/02/2016,1919.08,1928.49,1906.99,1918.57,1918.57,305800
26/02/2016,1927.1,1927.8,1917.07,1920.16,1920.16,280200
29/02/2016,1921.76,1927.05,1916.66,1916.66,1916.66,275100
02/03/2016,1944.27,1949.94,1942.24,1947.42,1947.42,323400
03/03/2016,1957.83,1958.17,1946.57,1958.17,1958.17,421000
04/03/2016,1956.01,1958.46,1949.47,1955.63,1955.63,316400
07/03/2016,1961.26,1963.43,1955.97,1957.87,1957.87,344600
08/03/2016,1958.94,1958.94,1935.55,1946.12,1946.12,358700
09/03/2016,1940.55,1952.95,1938.32,1952.95,1952.95,355400
10/03/2016,1958.87,1976.19,1955.67,1969.33,1969.33,352300
11/03/2016,1968.3,1975.87,1966.65,1971.41,1971.41,303400
14/03/2016,1985.74,1985.9,1970.56,1972.27,1972.27,357100
15/03/2016,1975.61,1979.46,1966.44,1969.97,1969.97,264600
16/03/2016,1971.58,1982.08,1969.66,1974.9,1974.9,294500
17/03/2016,1984.69,2000.3,1984.33,1987.99,1987.99,291600
18/03/2016,1996.31,1996.31,1986.04,1992.12,1992.12,385800
21/03/2016,1999.25,2003.12,1982.7,1989.76,1989.76,323300
22/03/2016,1993.37,1997.76,1986.87,1996.81,1996.81,383800
23/03/2016,1996.47,2001.67,1989.84,1995.12,1995.12,367600
24/03/2016,1988.46,1992.76,1981.17,1985.97,1985.97,341200
25/03/2016,1991.06,1991.06,1981.53,1983.81,1983.81,0
28/03/2016,1984.93,1992.46,1981.37,1982.54,1982.54,410500
29/03/2016,1986.93,1997.33,1984.07,1994.91,1994.91,385500
30/03/2016,2005.24,2009.1,1998.51,2002.14,2002.14,368300
31/03/2016,2005.72,2007.43,1986.74,1995.85,1995.85,335100
01/04/2016,1994.77,1994.77,1970.17,1973.57,1973.57,392300
04/04/2016,1974.73,1979.03,1969.35,1978.97,1978.97,363300
05/04/2016,1972.38,1973.17,1959.26,1962.74,1962.74,368200
06/04/2016,1963.17,1975.09,1961.51,1971.32,1971.32,358000
07/04/2016,1978.75,1980.43,1964.99,1973.89,1973.89,434100
08/04/2016,1961.29,1972.12,1954.11,1972.05,1972.05,400600
11/04/2016,1972.25,1973.9,1963.21,1970.37,1970.37,379500
12/04/2016,1970.5,1981.73,1968.5,1981.32,1981.32,387300
14/04/2016,2004.15,2016.03,2000.83,2015.93,2015.93,473500
15/04/2016,2013.38,2016.95,2008.68,2014.71,2014.71,317700
18/04/2016,2001.35,2009.55,1998.49,2009.1,2009.1,339200
19/04/2016,2015.1,2020.29,2007.68,2011.36,2011.36,401200
20/04/2016,2017.05,2023.77,2005.82,2005.83,2005.83,424000
21/04/2016,2014.6,2022.1,2009.45,2022.1,2022.1,392100
22/04/2016,2014.93,2017.9,2010.94,2015.49,2015.49,480500
25/04/2016,2016.05,2016.65,2007.18,2014.55,2014.55,397700
26/04/2016,2013.26,2021.59,2011.85,2019.63,2019.63,509300
27/04/2016,2019.31,2019.86,2012.75,2015.4,2015.4,412800
28/04/2016,2020.83,2022.99,1998.6,2000.93,2000.93,341100
29/04/2016,1998.68,1999.34,1983.3,1994.15,1994.15,401100
02/05/2016,1991.84,1991.84,1977.03,1978.15,1978.15,328200
03/05/2016,1988.34,1989.41,1979.66,1986.41,1986.41,310500
04/05/2016,1978.24,1982.38,1969.22,1976.71,1976.71,352700
09/05/2016,1974.52,1976.14,1962.92,1967.81,1967.81,342200
10/05/2016,1965.86,1982.5,1964.9,1982.5,1982.5,369100
11/05/2016,1989.17,1989.17,1970.48,1980.1,1980.1,398500
12/05/2016,1973.28,1981.49,1970.54,1977.49,1977.49,462900
13/05/2016,1979.97,1980.45,1962.77,1966.99,1966.99,509100
16/05/2016,1961.91,1970.53,1961.32,1967.91,1967.91,526700
17/05/2016,1973.86,1975.1,1962.57,1968.06,1968.06,597600
18/05/2016,1962.78,1964.34,1945.56,1956.73,1956.73,696300
19/05/2016,1953.91,1954.29,1942.48,1946.78,1946.78,505900
20/05/2016,1943.84,1951.5,1940.36,1947.67,1947.67,388100
23/05/2016,1954.26,1956.77,1940.44,1955.25,1955.25,399500
24/05/2016,1951.18,1951.39,1937.67,1937.68,1937.68,517100
25/05/2016,1953.63,1964.91,1951.17,1960.51,1960.51,656900
26/05/2016,1965.81,1967.45,1955.97,1957.06,1957.06,558300
27/05/2016,1962.33,1971.27,1959.75,1969.17,1969.17,523500
30/05/2016,1969.72,1970.54,1955.49,1967.13,1967.13,550500
31/05/2016,1962.47,1984.18,1958.16,1983.4,1983.4,657000
01/06/2016,1976.87,1986.76,1975.82,1982.72,1982.72,502300
02/06/2016,1983.86,1988,1978.82,1985.11,1985.11,474200
03/06/2016,1991.58,1991.58,1979.66,1985.84,1985.84,540900
07/06/2016,1993.08,2011.67,1992.77,2011.63,2011.63,481300
08/06/2016,2013.72,2027.09,2008.59,2027.08,2027.08,497900
09/06/2016,2028.02,2035.27,2012.14,2024.17,2024.17,599700
10/06/2016,2022.77,2022.77,2014.15,2017.63,2017.63,404300
13/06/2016,2001.03,2001.79,1976.69,1979.06,1979.06,443000
14/06/2016,1976.8,1982.32,1965.34,1972.03,1972.03,439900
15/06/2016,1972,1975.87,1960.97,1968.83,1968.83,376800
16/06/2016,1971.53,1974.01,1944.8,1951.99,1951.99,438800
17/06/2016,1966.23,1970.54,1949.6,1953.4,1953.4,485300
20/06/2016,1974.43,1984.07,1969.56,1981.12,1981.12,391300
21/06/2016,1977.8,1983.87,1971.99,1982.7,1982.7,557400
22/06/2016,1981.78,1994.76,1979.37,1992.58,1992.58,407400
23/06/2016,1989.42,1990.71,1980.14,1986.71,1986.71,455400
24/06/2016,2001.55,2001.55,1892.75,1925.24,1925.24,750500
27/06/2016,1901.85,1926.87,1900.83,1926.85,1926.85,394300
28/06/2016,1907.71,1937.99,1907.49,1936.22,1936.22,373500
29/06/2016,1946.31,1966.21,1941.9,1956.36,1956.36,451200
30/06/2016,1971.54,1972.81,1959.28,1970.35,1970.35,349900
01/07/2016,1977.36,1993.98,1975.89,1987.32,1987.32,448100
04/07/2016,1989.44,1997.37,1985.11,1995.3,1995.3,468600
05/07/2016,1995.69,1996.77,1985.94,1989.85,1989.85,405500
06/07/2016,1980.11,1982.8,1944.33,1953.12,1953.12,457400
07/07/2016,1963.3,1976.49,1959.83,1974.08,1974.08,378800
08/07/2016,1972.28,1979.75,1956.91,1963.1,1963.1,356500
11/07/2016,1979.36,1990.95,1977.81,1988.54,1988.54,337800
12/07/2016,1991.13,1998.03,1986.45,1991.23,1991.23,432700
13/07/2016,2007.65,2013.6,1995.84,2005.55,2005.55,357600
14/07/2016,2004.12,2009.67,1997.94,2008.77,2008.77,340200
15/07/2016,2015.37,2022.34,2011.1,2017.26,2017.26,477800
18/07/2016,2018.22,2022.11,2012.3,2021.11,2021.11,380100
19/07/2016,2022.8,2023.22,2010.27,2016.89,2016.89,380800
20/07/2016,2013.4,2015.47,2003.87,2015.46,2015.46,316300
21/07/2016,2019.36,2020.55,2007.59,2012.22,2012.22,391000
22/07/2016,2005.37,2014.44,2002.66,2010.34,2010.34,321000
25/07/2016,2014.74,2020.69,2006.63,2012.32,2012.32,350200
26/07/2016,2009.4,2027.34,2008.25,2027.34,2027.34,338600
27/07/2016,2027.07,2030.69,2021.15,2025.05,2025.05,411700
28/07/2016,2029.07,2029.38,2014.36,2021.1,2021.1,350900
29/07/2016,2023.24,2028.99,2016.19,2016.19,2016.19,366400
01/08/2016,2024.71,2031.58,2024.57,2029.61,2029.61,369600
02/08/2016,2023.55,2026.1,2017.59,2019.03,2019.03,409900
03/08/2016,2008.68,2008.68,1993,1994.79,1994.79,485900
04/08/2016,2006.08,2006.48,1994.73,2000.03,2000.03,326500
05/08/2016,2006.23,2018.16,2004.37,2017.94,2017.94,289300
08/08/2016,2025.55,2031.14,2018.81,2031.12,2031.12,270500
09/08/2016,2033.52,2046.03,2032.18,2043.78,2043.78,436700
10/08/2016,2043.03,2049.36,2039.86,2044.64,2044.64,331100
11/08/2016,2042.64,2048.8,2035.25,2048.8,2048.8,346100
12/08/2016,2053.82,2060.84,2046.15,2050.47,2050.47,376500
16/08/2016,2056,2063.09,2047.73,2047.76,2047.76,374900
17/08/2016,2045.37,2048.29,2032.53,2043.75,2043.75,391700
18/08/2016,2048.15,2056.09,2041.9,2055.47,2055.47,353100
19/08/2016,2057.9,2059.3,2049.52,2056.24,2056.24,392300
22/08/2016,2054.37,2054.71,2040.51,2042.16,2042.16,343500
23/08/2016,2044.27,2051.43,2041.86,2049.93,2049.93,360400
24/08/2016,2050.82,2052.74,2039.53,2043.76,2043.76,285200
25/08/2016,2041.58,2046,2035.01,2042.92,2042.92,277400
26/08/2016,2036.74,2039.91,2027.68,2037.5,2037.5,288200
29/08/2016,2028.64,2034.63,2024.93,2032.35,2032.35,317000
30/08/2016,2038.6,2049.99,2036.76,2039.74,2039.74,378600
31/08/2016,2038.58,2041.17,2027.24,2034.65,2034.65,401000
01/09/2016,2022.96,2032.72,2016.47,2032.72,2032.72,300500
02/09/2016,2033.92,2039.18,2030.17,2038.31,2038.31,342600
05/09/2016,2049.19,2061,2047.49,2060.08,2060.08,573000
06/09/2016,2058.21,2067.77,2057.26,2066.53,2066.53,462500
07/09/2016,2068.81,2073.89,2061.88,2061.88,2061.88,687200
08/09/2016,2064.96,2070.66,2053.2,2063.73,2063.73,656700
09/09/2016,2048.94,2049.3,2029.46,2037.87,2037.87,392700
12/09/2016,2003.67,2011.04,1991.47,1991.48,1991.48,422900
13/09/2016,2011.93,2013.03,1997.58,1999.36,1999.36,437400
19/09/2016,1997.43,2019.45,1997.1,2015.78,2015.78,434400
20/09/2016,2014.5,2026.56,2010.25,2025.71,2025.71,362300
21/09/2016,2022.81,2035.99,2021.78,2035.99,2035.99,525100
22/09/2016,2050.31,2060.26,2048.8,2049.7,2049.7,447600
23/09/2016,2053.22,2057.35,2048.96,2054.07,2054.07,494100
26/09/2016,2052.76,2060.71,2042.7,2047.11,2047.11,359600
27/09/2016,2037.32,2064.89,2031.13,2062.82,2062.82,664000
28/09/2016,2062.57,2062.98,2051.68,2053.06,2053.06,546500
29/09/2016,2063.74,2072.09,2063.74,2068.72,2068.72,416200
30/09/2016,2054.25,2056.33,2042.77,2043.63,2043.63,326400
04/10/2016,2056.94,2059.25,2050.46,2054.86,2054.86,318900
05/10/2016,2043.37,2056.01,2036.87,2053,2053,292300
06/10/2016,2069.3,2070.43,2055.83,2065.3,2065.3,337700
07/10/2016,2065.95,2067.49,2051.6,2053.8,2053.8,422400
10/10/2016,2047.19,2058.73,2039.99,2056.82,2056.82,314900
11/10/2016,2053.29,2060.78,2030.51,2031.93,2031.93,343200
12/10/2016,2022.97,2037.02,2022.39,2033.73,2033.73,297400
13/10/2016,2033.99,2035.93,2014.89,2015.44,2015.44,440300
14/10/2016,2021.66,2028.76,2021.11,2022.66,2022.66,458900
17/10/2016,2028.93,2033.56,2011.81,2027.61,2027.61,333400
18/10/2016,2027.81,2040.72,2026.47,2040.43,2040.43,305900
19/10/2016,2036.18,2050.51,2035.9,2040.94,2040.94,321900
20/10/2016,2044.12,2048.25,2036.54,2040.6,2040.6,276000
21/10/2016,2039.4,2040.4,2029.79,2033,2033,260400
24/10/2016,2037.19,2047.74,2036.77,2047.74,2047.74,252000
25/10/2016,2042.29,2042.65,2031.25,2037.17,2037.17,299100
26/10/2016,2030.37,2030.37,2002.29,2013.89,2013.89,392400
27/10/2016,2018.24,2026.33,2015.66,2024.12,2024.12,298700
28/10/2016,2021.97,2026.85,2015.72,2019.42,2019.42,270500
31/10/2016,2011.29,2016.01,2005.95,2008.19,2008.19,400700
01/11/2016,2003.41,2010.51,1990.45,2007.39,2007.39,321800
02/11/2016,1995.41,1997.46,1976.34,1978.94,1978.94,333500
03/11/2016,1974.93,1988.82,1973.58,1983.8,1983.8,272700
04/11/2016,1983.87,1985.29,1976.57,1982.02,1982.02,227800
07/11/2016,1997.58,2001.74,1992.14,1997.58,1997.58,210300
08/11/2016,2009.56,2010.17,1994.33,2003.38,2003.38,239600
09/11/2016,2008.08,2015.23,1931.07,1958.38,1958.38,709000
10/11/2016,1989.85,2002.6,1983.26,2002.6,2002.6,433900
11/11/2016,1988.87,1994.05,1982.15,1984.43,1984.43,386900
14/11/2016,1982.93,1988.65,1974.27,1974.4,1974.4,352100
15/11/2016,1977.33,1978.94,1967.21,1967.53,1967.53,375700
16/11/2016,1980.82,1985.67,1976.63,1979.65,1979.65,306500
17/11/2016,1976.21,1983.87,1968.8,1980.55,1980.55,272200
18/11/2016,1983.07,1983.26,1968.13,1974.58,1974.58,307000
21/11/2016,1971.03,1976.23,1962.42,1966.05,1966.05,223500
22/11/2016,1976.07,1986.82,1974.05,1983.47,1983.47,231400
23/11/2016,1987.64,1996.65,1981.22,1987.95,1987.95,308200
24/11/2016,1985.11,1988.96,1968.5,1971.26,1971.26,235400
25/11/2016,1972.6,1978.45,1969.09,1974.46,1974.46,201900
28/11/2016,1976.58,1983.43,1966.78,1978.13,1978.13,213600
29/11/2016,1977.1,1982.53,1972.31,1978.39,1978.39,214600
30/11/2016,1980.38,1988.44,1977.09,1983.48,1983.48,233100
01/12/2016,1987.48,1989.08,1979.67,1983.75,1983.75,217900
02/12/2016,1980.14,1981.64,1966.42,1970.61,1970.61,243200
05/12/2016,1965.71,1971.24,1960.65,1963.36,1963.36,237200
06/12/2016,1976.51,1993.47,1976.51,1989.86,1989.86,214600
07/12/2016,1995.69,1997.62,1987.26,1991.89,1991.89,204400
08/12/2016,2008.31,2031.07,2007.57,2031.07,2031.07,239400
09/12/2016,2024.52,2026.83,2019.79,2024.69,2024.69,225700
12/12/2016,2031.95,2031.95,2020.97,2027.24,2027.24,289800
13/12/2016,2026.39,2035.99,2023.61,2035.98,2035.98,383400
14/12/2016,2043.07,2044.42,2031.18,2036.87,2036.87,384000
15/12/2016,2022.14,2040.62,2021.76,2036.65,2036.65,300200
16/12/2016,2037.35,2043.6,2033.23,2042.24,2042.24,289700
19/12/2016,2039.4,2046.03,2037.04,2038.39,2038.39,249900
20/12/2016,2044.87,2047.38,2040.81,2041.94,2041.94,314200
21/12/2016,2049.47,2053.46,2037.96,2037.96,2037.96,284600
22/12/2016,2041.61,2042.9,2033.99,2035.73,2035.73,275100
23/12/2016,2036.17,2037.71,2031.54,2035.9,2035.9,310900
26/12/2016,2038.33,2039.76,2034.8,2037.75,2037.75,0
27/12/2016,2040.74,2044.43,2037.12,2042.17,2042.17,384000
28/12/2016,2021.86,2029.69,2020.86,2024.49,2024.49,356600
29/12/2016,2020.42,2026.57,2016.25,2026.46,2026.46,264500
03/01/2017,2034.31,2044.07,2028.47,2043.97,2043.97,268100
04/01/2017,2046.29,2046.29,2040.61,2045.64,2045.64,371500
05/01/2017,2045.52,2046.5,2039.49,2041.95,2041.95,541300
06/01/2017,2048.11,2051.84,2045.66,2049.12,2049.12,455400
09/01/2017,2053.18,2053.18,2046.47,2048.78,2048.78,398300
10/01/2017,2043.3,2046.78,2039.5,2045.12,2045.12,512700
11/01/2017,2048.08,2079.7,2047.56,2075.17,2075.17,335500
12/01/2017,2077.69,2087.14,2073.89,2087.14,2087.14,555800
13/01/2017,2077.12,2080.94,2073.44,2076.79,2076.79,518300
16/01/2017,2077.03,2080.05,2058.93,2064.17,2064.17,683900
17/01/2017,2067.52,2078.8,2065.53,2071.87,2071.87,601400
18/01/2017,2073.77,2075.23,2058.35,2070.54,2070.54,530100
19/01/2017,2085.61,2091.02,2065.03,2072.79,2072.79,415700
20/01/2017,2065.54,2072.32,2064,2065.61,2065.61,392600
23/01/2017,2067.62,2073.8,2058.91,2065.99,2065.99,444900
24/01/2017,2070.22,2072.66,2058.59,2065.76,2065.76,312400
25/01/2017,2075.33,2077.72,2062.96,2066.94,2066.94,311800
26/01/2017,2074.77,2088.6,2068.5,2083.59,2083.59,257900
31/01/2017,2077.66,2079.97,2067.57,2067.57,2067.57,288300
01/02/2017,2075.31,2082.7,2073.97,2080.48,2080.48,452500
02/02/2017,2080.23,2092.45,2067.76,2071.01,2071.01,825500
03/02/2017,2075.9,2079.85,2064.05,2073.16,2073.16,392600
06/02/2017,2085.73,2088.37,2073.03,2077.66,2077.66,315300
07/02/2017,2077.8,2079.23,2071.05,2075.21,2075.21,271800
08/02/2017,2072.58,2072.58,2052.29,2065.08,2065.08,266700
09/02/2017,2067.15,2072.69,2062.12,2065.88,2065.88,236000
10/02/2017,2075.8,2080.74,2072.23,2075.08,2075.08,314700
13/02/2017,2074.94,2078.66,2070.36,2078.65,2078.65,289700
14/02/2017,2079.3,2081.59,2068.16,2074.57,2074.57,332400
15/02/2017,2073.6,2087.69,2069.89,2083.86,2083.86,338000
16/02/2017,2088.09,2092.59,2078.35,2081.84,2081.84,330500
17/02/2017,2072.57,2081.18,2072.57,2080.58,2080.58,301500
20/02/2017,2084.16,2085.59,2077.13,2084.39,2084.39,297200
21/02/2017,2085.97,2108.48,2085,2102.93,2102.93,292500
22/02/2017,2106.42,2108.98,2101.56,2106.61,2106.61,312200
23/02/2017,2106.15,2108.99,2103.11,2107.63,2107.63,430900
24/02/2017,2106.43,2107.83,2090.05,2094.12,2094.12,385400
27/02/2017,2095.47,2097.24,2084.08,2085.52,2085.52,343700
28/02/2017,2087.26,2094.41,2084.36,2091.64,2091.64,399800
02/03/2017,2105.19,2112.58,2096.31,2102.65,2102.65,434700
03/03/2017,2090.92,2091.59,2072.09,2078.75,2078.75,425900
06/03/2017,2073.2,2083.8,2067.68,2081.36,2081.36,431400
07/03/2017,2080.77,2096.79,2079.16,2094.05,2094.05,277800
08/03/2017,2092.27,2101.56,2088.19,2095.41,2095.41,381400
09/03/2017,2098.29,2100.08,2090.73,2091.06,2091.06,408200
10/03/2017,2088.67,2102.05,2082.31,2097.35,2097.35,500900
13/03/2017,2102.37,2122.88,2100.91,2117.59,2117.59,382100
14/03/2017,2127.12,2135.5,2124.42,2133.78,2133.78,365100
15/03/2017,2128.42,2135.38,2127.26,2133,2133,374700
16/03/2017,2154.98,2156.85,2143.01,2150.08,2150.08,402400
17/03/2017,2150.47,2164.59,2148.86,2164.58,2164.58,302800
20/03/2017,2160.32,2160.57,2151.51,2157.01,2157.01,264900
21/03/2017,2162.95,2181.99,2160.25,2178.38,2178.38,303900
22/03/2017,2159.97,2170,2158.96,2168.3,2168.3,394400
23/03/2017,2174.09,2182.42,2170.56,2172.72,2172.72,358600
